##name	path	Tissue	Description
##HG002_pb_chr22	hg002_pb_chr22.isoform.gz	blood	example_pb
##HG002_ont_chr22	hg002_ont_chr22.isoform.gz	blood	example_ont
#chrom	start	end	length	exon_count	trans_id	gene_id	confidence	detected	min_read	positive_count/sample_size	attributes	FORMAT	HG002_pb_chr22	HG002_ont_chr22
22	49805451	49807208	1757	1	ENST00000624882.1	ENSG00000279345.1	0	no	1	0/2	gene_id:ENSG00000279345.1;transcript_id:ENST00000624882.1;gene_type:lncRNA;gene_name:ENSG00000279345;transcript_type:lncRNA;transcript_name:ENST00000624882;level:2;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000189262.1;havana_transcript:OTTHUMT00000479244.1	CPM:COUNT	0:0	0:0
22	49817247	49817712	465	1	ENST00000444011.1	ENSG00000236867.1	0	no	1	0/2	gene_id:ENSG00000236867.1;transcript_id:ENST00000444011.1;gene_type:processed_pseudogene;gene_name:ENSG00000236867;transcript_type:processed_pseudogene;transcript_name:ENST00000444011;level:1;transcript_support_level:NA;ont:PGO:0000004;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000150296.1;havana_transcript:OTTHUMT00000317427.1	CPM:COUNT	0:0	0:0
22	49832448	49838901	6453	4	ENST00000666898.1	ENSG00000260613.2	93.99085155711509	yes	1	1/2	gene_id:ENSG00000260613.2;transcript_id:ENST00000666898.1;gene_type:lncRNA;gene_name:ENSG00000260613;transcript_type:lncRNA;transcript_name:ENST00000666898;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE;havana_gene:OTTHUMG00000172739.3;havana_transcript:OTTHUMT00000509732.1	CPM:COUNT	125.3211354094868:4	0:0
22	49845259	49848697	3438	2	ENST00000841274.1	ENSG00000309455.1	0	no	1	0/2	gene_id:ENSG00000309455.1;transcript_id:ENST00000841274.1;gene_type:lncRNA;gene_name:ENSG00000309455;transcript_type:lncRNA;transcript_name:ENST00000841274;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	49845928	49846090	162	1	ENST00000422315.1	ENSG00000229409.1	0	no	1	0/2	gene_id:ENSG00000229409.1;transcript_id:ENST00000422315.1;gene_type:processed_pseudogene;gene_name:ENSG00000229409;transcript_type:processed_pseudogene;transcript_name:ENST00000422315;level:1;transcript_support_level:NA;ont:PGO:0000004;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000150287.1;havana_transcript:OTTHUMT00000317400.1	CPM:COUNT	0:0	0:0
22	49846455	49846720	265	1	ENST00000621807.1	ENSG00000277771.1	0	no	1	0/2	gene_id:ENSG00000277771.1;transcript_id:ENST00000621807.1;gene_type:misc_RNA;gene_name:Metazoa_SRP;transcript_type:misc_RNA;transcript_name:Metazoa_SRP.172-201;level:3;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	49851424	49853364	1940	1	ENST00000624617.1	ENSG00000279494.1	0	no	1	0/2	gene_id:ENSG00000279494.1;transcript_id:ENST00000624617.1;gene_type:lncRNA;gene_name:ENSG00000279494;transcript_type:lncRNA;transcript_name:ENST00000624617;level:2;transcript_support_level:NA;tag:RNA_Seq_supported_partial;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000189190.1;havana_transcript:OTTHUMT00000479012.1	CPM:COUNT	0:0	0:0
22	49853843	49890080	36237	2	ENST00000216268.6	ENSG00000100426.8	234.97712889278773	yes	1	1/2	gene_id:ENSG00000100426.8;transcript_id:ENST00000216268.6;gene_type:protein_coding;gene_name:ZBED4;transcript_type:protein_coding;transcript_name:ZBED4-201;level:2;protein_id:ENSP00000216268.4;transcript_support_level:1;hgnc_id:HGNC:20721;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS33677.1;havana_gene:OTTHUMG00000150291.3;havana_transcript:OTTHUMT00000317408.3	CPM:COUNT	313.30283852371707:10	0:0
22	49853843	49893480	39637	2	ENST00000850559.1	ENSG00000100426.8	234.97712889278773	yes	1	1/2	gene_id:ENSG00000100426.8;transcript_id:ENST00000850559.1;gene_type:protein_coding;gene_name:ZBED4;transcript_type:protein_coding;transcript_name:ZBED4-202;level:2;protein_id:ENSP00000520851.1;hgnc_id:HGNC:20721;tag:basic;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS33677.1;havana_gene:OTTHUMG00000150291.3	CPM:COUNT	313.30283852371707:10	0:0
22	49900228	49918438	18210	10	ENST00000330817.11	ENSG00000182858.14	267.85829557800605	yes	1	2/2	gene_id:ENSG00000182858.14;transcript_id:ENST00000330817.11;gene_type:protein_coding;gene_name:ALG12;transcript_type:protein_coding;transcript_name:ALG12-201;level:2;protein_id:ENSP00000333813.5;transcript_support_level:1;hgnc_id:HGNC:19358;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS14081.1;havana_gene:OTTHUMG00000150289.4;havana_transcript:OTTHUMT00000317405.3	CPM:COUNT	313.30283852371707:10	205.53400303162655:8
22	49902227	49904576	2349	1	ENST00000610245.1	ENSG00000273192.1	0	no	1	0/2	gene_id:ENSG00000273192.1;transcript_id:ENST00000610245.1;gene_type:lncRNA;gene_name:ENSG00000273192;transcript_type:lncRNA;transcript_name:ENST00000610245;level:2;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000186143.1;havana_transcript:OTTHUMT00000472317.1	CPM:COUNT	0:0	0:0
22	49918633	49927537	8904	10	ENST00000328268.9	ENSG00000184164.15	190.93874911388104	yes	1	2/2	gene_id:ENSG00000184164.15;transcript_id:ENST00000328268.9;gene_type:protein_coding;gene_name:CRELD2;transcript_type:protein_coding;transcript_name:CRELD2-201;level:2;protein_id:ENSP00000332223.4;transcript_support_level:1;hgnc_id:HGNC:28150;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_2;tag:CCDS;ccdsid:CCDS14082.1;havana_gene:OTTHUMG00000150292.5;havana_transcript:OTTHUMT00000317409.1	CPM:COUNT	219.31198696660192:7	154.15050227371992:6
22	49918634	49927540	8906	11	ENST00000404488.7	ENSG00000184164.15	46.99542577855754	yes	1	1/2	gene_id:ENSG00000184164.15;transcript_id:ENST00000404488.7;gene_type:protein_coding;gene_name:CRELD2;transcript_type:protein_coding;transcript_name:CRELD2-203;level:2;protein_id:ENSP00000383938.3;transcript_support_level:1;hgnc_id:HGNC:28150;tag:basic;tag:appris_alternative_2;tag:CCDS;ccdsid:CCDS46730.1;havana_gene:OTTHUMG00000150292.5;havana_transcript:OTTHUMT00000317410.1	CPM:COUNT	62.6605677047434:2	0:0
22	49918732	49927534	8802	9	ENST00000403427.3	ENSG00000184164.15	23.497712889278777	yes	1	1/2	gene_id:ENSG00000184164.15;transcript_id:ENST00000403427.3;gene_type:protein_coding;gene_name:CRELD2;transcript_type:protein_coding;transcript_name:CRELD2-202;level:2;protein_id:ENSP00000384111.3;transcript_support_level:1;hgnc_id:HGNC:28150;tag:basic;tag:CCDS;ccdsid:CCDS63516.1;havana_gene:OTTHUMG00000150292.5;havana_transcript:OTTHUMT00000317413.1	CPM:COUNT	31.3302838523717:1	0:0
22	49918732	49927534	8802	9	ENST00000407217.7	ENSG00000184164.15	23.497712889278777	yes	1	1/2	gene_id:ENSG00000184164.15;transcript_id:ENST00000407217.7;gene_type:protein_coding;gene_name:CRELD2;transcript_type:protein_coding;transcript_name:CRELD2-204;level:2;protein_id:ENSP00000386034.3;transcript_support_level:1;hgnc_id:HGNC:28150;tag:basic;tag:CCDS;ccdsid:CCDS63515.1;havana_gene:OTTHUMG00000150292.5;havana_transcript:OTTHUMT00000317411.1	CPM:COUNT	31.3302838523717:1	0:0
22	49933183	49935331	2148	1	ENST00000623759.3	ENSG00000278869.3	0	no	1	0/2	gene_id:ENSG00000278869.3;transcript_id:ENST00000623759.3;gene_type:lncRNA;gene_name:ENSG00000278869;transcript_type:lncRNA;transcript_name:ENST00000623759;level:2;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical;tag:TAGENE;havana_gene:OTTHUMG00000189148.1;havana_transcript:OTTHUMT00000478950.1	CPM:COUNT	0:0	0:0
22	49934413	49935203	790	1	ENST00000798824.1	ENSG00000304008.1	0	no	1	0/2	gene_id:ENSG00000304008.1;transcript_id:ENST00000798824.1;gene_type:lncRNA;gene_name:ENSG00000304008;transcript_type:lncRNA;transcript_name:ENST00000798824;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	49947202	49949105	1903	2	ENST00000745179.1	ENSG00000297074.1	0	no	1	0/2	gene_id:ENSG00000297074.1;transcript_id:ENST00000745179.1;gene_type:lncRNA;gene_name:ENSG00000297074;transcript_type:lncRNA;transcript_name:ENST00000745179;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	49951367	49952531	1164	1	ENST00000779398.1	ENSG00000301505.1	0	no	1	0/2	gene_id:ENSG00000301505.1;transcript_id:ENST00000779398.1;gene_type:lncRNA;gene_name:ENSG00000301505;transcript_type:lncRNA;transcript_name:ENST00000779398;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	49951389	49952524	1135	2	ENST00000779399.1	ENSG00000301505.1	0	no	1	0/2	gene_id:ENSG00000301505.1;transcript_id:ENST00000779399.1;gene_type:lncRNA;gene_name:ENSG00000301505;transcript_type:lncRNA;transcript_name:ENST00000779399;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	49952576	49955116	2540	2	ENST00000764774.1	ENSG00000299581.1	0	no	1	0/2	gene_id:ENSG00000299581.1;transcript_id:ENST00000764774.1;gene_type:lncRNA;gene_name:ENSG00000299581;transcript_type:lncRNA;transcript_name:ENST00000764774;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	49960771	49964072	3301	6	ENST00000360612.5	ENSG00000198355.5	640.5665443111997	yes	1	2/2	gene_id:ENSG00000198355.5;transcript_id:ENST00000360612.5;gene_type:protein_coding;gene_name:PIM3;transcript_type:protein_coding;transcript_name:PIM3-201;level:2;protein_id:ENSP00000353824.4;transcript_support_level:1;hgnc_id:HGNC:19310;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS33678.1;havana_gene:OTTHUMG00000150290.2;havana_transcript:OTTHUMT00000317406.2	CPM:COUNT	1065.2296509806379:34	231.22575341057984:9
22	49962865	49962939	74	1	ENST00000617625.1	ENSG00000276753.1	111.45293476277729	yes	1	2/2	gene_id:ENSG00000276753.1;transcript_id:ENST00000617625.1;gene_type:miRNA;gene_name:MIR6821;transcript_type:miRNA;transcript_name:MIR6821-201;level:3;transcript_support_level:NA;hgnc_id:HGNC:49980;tag:basic;tag:Ensembl_canonical	CPM:COUNT	250.6422708189736:8	25.69175037895332:1
22	49971032	49971317	285	1	ENST00000773013.1	ENSG00000300623.1	0	no	1	0/2	gene_id:ENSG00000300623.1;transcript_id:ENST00000773013.1;gene_type:lncRNA;gene_name:ENSG00000300623;transcript_type:lncRNA;transcript_name:ENST00000773013;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	49991810	50012765	20955	15	ENST00000695950.1	ENSG00000188263.11	0	no	1	0/2	gene_id:ENSG00000188263.11;transcript_id:ENST00000695950.1;gene_type:protein_coding;gene_name:IL17REL;transcript_type:protein_coding;transcript_name:IL17REL-202;level:2;protein_id:ENSP00000512282.1;hgnc_id:HGNC:33808;tag:RNA_Seq_supported_only;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_alternative_2;tag:CCDS;ccdsid:CCDS93182.1;havana_gene:OTTHUMG00000150242.1	CPM:COUNT	0:0	0:0
22	49991810	50012765	20955	15	ENST00000695951.1	ENSG00000188263.11	0	no	1	0/2	gene_id:ENSG00000188263.11;transcript_id:ENST00000695951.1;gene_type:protein_coding;gene_name:IL17REL;transcript_type:protein_coding;transcript_name:IL17REL-203;level:2;protein_id:ENSP00000512283.1;hgnc_id:HGNC:33808;tag:RNA_Seq_supported_only;tag:basic;tag:appris_principal_2;tag:CCDS;ccdsid:CCDS93181.1;havana_gene:OTTHUMG00000150242.1	CPM:COUNT	0:0	0:0
22	50018574	50058298	39724	14	ENST00000433387.2	ENSG00000138892.12	0	no	1	0/2	gene_id:ENSG00000138892.12;transcript_id:ENST00000433387.2;gene_type:protein_coding;gene_name:TTLL8;transcript_type:protein_coding;transcript_name:TTLL8-201;level:1;protein_id:ENSP00000392252.2;transcript_support_level:5;hgnc_id:HGNC:34000;tag:RNA_Seq_supported_only;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:exp_conf;tag:CCDS;ccdsid:CCDS93183.1;havana_gene:OTTHUMG00000150241.7;havana_transcript:OTTHUMT00000317008.5	CPM:COUNT	0:0	0:0
22	50059390	50085354	25964	12	ENST00000395876.6	ENSG00000100427.16	0	no	1	0/2	gene_id:ENSG00000100427.16;transcript_id:ENST00000395876.6;gene_type:protein_coding;gene_name:MLC1;transcript_type:protein_coding;transcript_name:MLC1-202;level:2;protein_id:ENSP00000379216.2;transcript_support_level:1;hgnc_id:HGNC:17082;tag:basic;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS14083.1;havana_gene:OTTHUMG00000150236.3;havana_transcript:OTTHUMT00000316980.2	CPM:COUNT	0:0	0:0
22	50059390	50085426	26036	12	ENST00000311597.10	ENSG00000100427.16	23.497712889278777	yes	1	1/2	gene_id:ENSG00000100427.16;transcript_id:ENST00000311597.10;gene_type:protein_coding;gene_name:MLC1;transcript_type:protein_coding;transcript_name:MLC1-201;level:2;protein_id:ENSP00000310375.6;transcript_support_level:1;hgnc_id:HGNC:17082;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS14083.1;havana_gene:OTTHUMG00000150236.3;havana_transcript:OTTHUMT00000316979.2	CPM:COUNT	31.3302838523717:1	0:0
22	50090005	50161687	71682	27	ENST00000262794.10	ENSG00000073146.17	0	no	1	0/2	gene_id:ENSG00000073146.17;transcript_id:ENST00000262794.10;gene_type:protein_coding;gene_name:MOV10L1;transcript_type:protein_coding;transcript_name:MOV10L1-201;level:2;protein_id:ENSP00000262794.5;transcript_support_level:1;hgnc_id:HGNC:7201;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS14084.1;havana_gene:OTTHUMG00000044648.5;havana_transcript:OTTHUMT00000075009.3	CPM:COUNT	0:0	0:0
22	50090064	50161690	71626	26	ENST00000395858.7	ENSG00000073146.17	0	no	1	0/2	gene_id:ENSG00000073146.17;transcript_id:ENST00000395858.7;gene_type:protein_coding;gene_name:MOV10L1;transcript_type:protein_coding;transcript_name:MOV10L1-205;level:2;protein_id:ENSP00000379199.3;transcript_support_level:1;hgnc_id:HGNC:7201;tag:basic;tag:GENCODE_Primary;tag:CCDS;ccdsid:CCDS54541.1;havana_gene:OTTHUMG00000044648.5;havana_transcript:OTTHUMT00000316994.1	CPM:COUNT	0:0	0:0
22	50090255	50161686	71431	26	ENST00000540615.5	ENSG00000073146.17	0	no	1	0/2	gene_id:ENSG00000073146.17;transcript_id:ENST00000540615.5;gene_type:protein_coding;gene_name:MOV10L1;transcript_type:protein_coding;transcript_name:MOV10L1-209;level:3;protein_id:ENSP00000438542.1;transcript_support_level:2;hgnc_id:HGNC:7201;tag:basic;tag:CCDS;ccdsid:CCDS54542.1;havana_gene:OTTHUMG00000044648.5	CPM:COUNT	0:0	0:0
22	50146964	50161677	14713	9	ENST00000395852.5	ENSG00000073146.17	0	no	1	0/2	gene_id:ENSG00000073146.17;transcript_id:ENST00000395852.5;gene_type:protein_coding;gene_name:MOV10L1;transcript_type:protein_coding;transcript_name:MOV10L1-203;level:2;protein_id:ENSP00000379193.1;transcript_support_level:2;hgnc_id:HGNC:7201;tag:basic;tag:CCDS;ccdsid:CCDS54543.1;havana_gene:OTTHUMG00000044648.5;havana_transcript:OTTHUMT00000316997.1	CPM:COUNT	0:0	0:0
22	50149388	50159257	9869	3	ENST00000354853.2	ENSG00000073146.17	0	no	1	0/2	gene_id:ENSG00000073146.17;transcript_id:ENST00000354853.2;gene_type:protein_coding;gene_name:MOV10L1;transcript_type:protein_coding;transcript_name:MOV10L1-202;level:2;protein_id:ENSP00000346917.2;transcript_support_level:2;hgnc_id:HGNC:7201;tag:basic;tag:GENCODE_Primary;havana_gene:OTTHUMG00000044648.5;havana_transcript:OTTHUMT00000316998.1	CPM:COUNT	0:0	0:0
22	50092744	50096437	3693	1	ENST00000623740.1	ENSG00000280395.1	0	no	1	0/2	gene_id:ENSG00000280395.1;transcript_id:ENST00000623740.1;gene_type:lncRNA;gene_name:ENSG00000280395;transcript_type:lncRNA;transcript_name:ENST00000623740;level:2;transcript_support_level:NA;tag:RNA_Seq_supported_only;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000189186.1;havana_transcript:OTTHUMT00000479008.1	CPM:COUNT	0:0	0:0
22	50170730	50180292	9562	4	ENST00000159647.9	ENSG00000073150.14	0	no	1	0/2	gene_id:ENSG00000073150.14;transcript_id:ENST00000159647.9;gene_type:protein_coding;gene_name:PANX2;transcript_type:protein_coding;transcript_name:PANX2-201;level:2;protein_id:ENSP00000159647.5;transcript_support_level:1;hgnc_id:HGNC:8600;tag:basic;tag:GENCODE_Primary;tag:appris_alternative_2;tag:CCDS;ccdsid:CCDS54544.1;havana_gene:OTTHUMG00000044649.5;havana_transcript:OTTHUMT00000317003.2	CPM:COUNT	0:0	0:0
22	50170730	50180295	9565	3	ENST00000395842.3	ENSG00000073150.14	0	no	1	0/2	gene_id:ENSG00000073150.14;transcript_id:ENST00000395842.3;gene_type:protein_coding;gene_name:PANX2;transcript_type:protein_coding;transcript_name:PANX2-202;level:2;protein_id:ENSP00000379183.2;transcript_support_level:2;hgnc_id:HGNC:8600;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_2;tag:CCDS;ccdsid:CCDS14085.2;havana_gene:OTTHUMG00000044649.5;havana_transcript:OTTHUMT00000075010.4	CPM:COUNT	0:0	0:0
22	50185912	50199595	13683	10	ENST00000380909.9	ENSG00000170638.10	296.7257458696992	yes	1	2/2	gene_id:ENSG00000170638.10;transcript_id:ENST00000380909.9;gene_type:protein_coding;gene_name:TRABD;transcript_type:protein_coding;transcript_name:TRABD-202;level:2;protein_id:ENSP00000370295.4;transcript_support_level:5;hgnc_id:HGNC:28805;tag:CAGE_supported_TSS;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS14086.1;havana_gene:OTTHUMG00000044644.3;havana_transcript:OTTHUMT00000316988.1	CPM:COUNT	187.9817031142302:6	333.9927549263931:13
22	50185916	50199598	13682	10	ENST00000303434.8	ENSG00000170638.10	170.2277120604276	yes	1	2/2	gene_id:ENSG00000170638.10;transcript_id:ENST00000303434.8;gene_type:protein_coding;gene_name:TRABD;transcript_type:protein_coding;transcript_name:TRABD-201;level:2;protein_id:ENSP00000305664.4;transcript_support_level:1;hgnc_id:HGNC:28805;tag:basic;tag:GENCODE_Primary;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS14086.1;havana_gene:OTTHUMG00000044644.3;havana_transcript:OTTHUMT00000316987.1	CPM:COUNT	187.9817031142302:6	154.15050227371992:6
22	50190597	50199475	8878	10	ENST00000395827.5	ENSG00000170638.10	93.99085155711509	yes	1	1/2	gene_id:ENSG00000170638.10;transcript_id:ENST00000395827.5;gene_type:protein_coding;gene_name:TRABD;transcript_type:protein_coding;transcript_name:TRABD-203;level:2;protein_id:ENSP00000379171.1;transcript_support_level:5;hgnc_id:HGNC:28805;tag:basic;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS14086.1;havana_gene:OTTHUMG00000044644.3;havana_transcript:OTTHUMT00000316989.1	CPM:COUNT	125.3211354094868:4	0:0
22	50193013	50199569	6556	10	ENST00000395829.1	ENSG00000170638.10	0	no	1	0/2	gene_id:ENSG00000170638.10;transcript_id:ENST00000395829.1;gene_type:protein_coding;gene_name:TRABD;transcript_type:protein_coding;transcript_name:TRABD-204;level:1;protein_id:ENSP00000379173.1;transcript_support_level:5;hgnc_id:HGNC:28805;tag:basic;tag:GENCODE_Primary;tag:exp_conf;tag:CCDS;ccdsid:CCDS82724.1;havana_gene:OTTHUMG00000044644.3;havana_transcript:OTTHUMT00000316990.1	CPM:COUNT	0:0	0:0
22	50191723	50192402	679	1	ENST00000607943.1	ENSG00000273188.1	0	no	1	0/2	gene_id:ENSG00000273188.1;transcript_id:ENST00000607943.1;gene_type:lncRNA;gene_name:ENSG00000273188;transcript_type:lncRNA;transcript_name:ENST00000607943;level:2;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000186122.1;havana_transcript:OTTHUMT00000472291.1	CPM:COUNT	0:0	0:0
22	50199048	50200837	1789	2	ENST00000608025.3	ENSG00000273253.3	0	no	1	0/2	gene_id:ENSG00000273253.3;transcript_id:ENST00000608025.3;gene_type:lncRNA;gene_name:TRABD-AS1;transcript_type:lncRNA;transcript_name:TRABD-AS1-201;level:2;transcript_support_level:2;hgnc_id:HGNC:56049;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000186123.4;havana_transcript:OTTHUMT00000472292.3	CPM:COUNT	0:0	0:0
22	50199087	50200543	1456	2	ENST00000803402.1	ENSG00000273253.3	0	no	1	0/2	gene_id:ENSG00000273253.3;transcript_id:ENST00000803402.1;gene_type:lncRNA;gene_name:TRABD-AS1;transcript_type:lncRNA;transcript_name:TRABD-AS1-204;level:2;hgnc_id:HGNC:56049;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000186123.4	CPM:COUNT	0:0	0:0
22	50199087	50201596	2509	3	ENST00000803400.1	ENSG00000273253.3	0	no	1	0/2	gene_id:ENSG00000273253.3;transcript_id:ENST00000803400.1;gene_type:lncRNA;gene_name:TRABD-AS1;transcript_type:lncRNA;transcript_name:TRABD-AS1-202;level:2;hgnc_id:HGNC:56049;tag:basic;tag:Ensembl_canonical;tag:TAGENE;havana_gene:OTTHUMG00000186123.4	CPM:COUNT	0:0	0:0
22	50201010	50217616	16606	9	ENST00000380903.7	ENSG00000073169.15	105.30108790888082	yes	1	2/2	gene_id:ENSG00000073169.15;transcript_id:ENST00000380903.7;gene_type:protein_coding;gene_name:SELENOO;transcript_type:protein_coding;transcript_name:SELENOO-201;level:2;protein_id:ENSP00000370288.2;transcript_support_level:1;hgnc_id:HGNC:30395;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;tag:seleno;ccdsid:CCDS43034.1;havana_gene:OTTHUMG00000044645.4;havana_transcript:OTTHUMT00000075003.3	CPM:COUNT	125.3211354094868:4	77.07525113685996:3
22	50205584	50206062	478	1	ENST00000610050.1	ENSG00000272836.1	0	no	1	0/2	gene_id:ENSG00000272836.1;transcript_id:ENST00000610050.1;gene_type:lncRNA;gene_name:ENSG00000272836;transcript_type:lncRNA;transcript_name:ENST00000610050;level:2;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000186124.1;havana_transcript:OTTHUMT00000472293.1	CPM:COUNT	0:0	0:0
22	50208460	50209542	1082	2	ENST00000608016.1	ENSG00000273137.1	0	no	1	0/2	gene_id:ENSG00000273137.1;transcript_id:ENST00000608016.1;gene_type:lncRNA;gene_name:SELENOO-AS1;transcript_type:lncRNA;transcript_name:SELENOO-AS1-201;level:2;transcript_support_level:3;hgnc_id:HGNC:56048;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000186125.1;havana_transcript:OTTHUMT00000472294.1	CPM:COUNT	0:0	0:0
22	50217693	50245023	27330	25	ENST00000248846.10	ENSG00000128159.12	46.81023260036646	yes	1	2/2	gene_id:ENSG00000128159.12;transcript_id:ENST00000248846.10;gene_type:protein_coding;gene_name:TUBGCP6;transcript_type:protein_coding;transcript_name:TUBGCP6-201;level:2;protein_id:ENSP00000248846.5;transcript_support_level:1;hgnc_id:HGNC:18127;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS14087.1;havana_gene:OTTHUMG00000030150.7;havana_transcript:OTTHUMT00000075004.4	CPM:COUNT	31.3302838523717:1	51.38350075790664:2
22	50244609	50247014	2405	1	ENST00000685176.3	ENSG00000288871.3	0	no	1	0/2	gene_id:ENSG00000288871.3;transcript_id:ENST00000685176.3;gene_type:lncRNA;gene_name:ENSG00000288871;transcript_type:lncRNA;transcript_name:ENST00000685176;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	50245105	50247122	2017	3	ENST00000726335.1	ENSG00000288871.3	0	no	1	0/2	gene_id:ENSG00000288871.3;transcript_id:ENST00000726335.1;gene_type:lncRNA;gene_name:ENSG00000288871;transcript_type:lncRNA;transcript_name:ENST00000726335;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	50245182	50251265	6083	20	ENST00000216271.10	ENSG00000100429.18	70.49313866783632	yes	1	1/2	gene_id:ENSG00000100429.18;transcript_id:ENST00000216271.10;gene_type:protein_coding;gene_name:HDAC10;transcript_type:protein_coding;transcript_name:HDAC10-201;level:2;protein_id:ENSP00000216271.5;transcript_support_level:1;hgnc_id:HGNC:18128;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS14088.1;havana_gene:OTTHUMG00000044647.7;havana_transcript:OTTHUMT00000104141.5	CPM:COUNT	93.9908515571151:3	0:0
22	50245441	50251240	5799	18	ENST00000448072.5	ENSG00000100429.18	46.99542577855754	yes	1	1/2	gene_id:ENSG00000100429.18;transcript_id:ENST00000448072.5;gene_type:protein_coding;gene_name:HDAC10;transcript_type:protein_coding;transcript_name:HDAC10-205;level:2;protein_id:ENSP00000397542.1;transcript_support_level:5;hgnc_id:HGNC:18128;tag:basic;tag:GENCODE_Primary;havana_gene:OTTHUMG00000044647.7;havana_transcript:OTTHUMT00000316930.1	CPM:COUNT	62.6605677047434:2	0:0
22	50245506	50251032	5526	19	ENST00000349505.4	ENSG00000100429.18	28.371285343404615	yes	1	2/2	gene_id:ENSG00000100429.18;transcript_id:ENST00000349505.4;gene_type:protein_coding;gene_name:HDAC10;transcript_type:protein_coding;transcript_name:HDAC10-202;level:2;protein_id:ENSP00000343540.4;transcript_support_level:1;hgnc_id:HGNC:18128;tag:basic;tag:GENCODE_Primary;tag:CCDS;ccdsid:CCDS54545.1;havana_gene:OTTHUMG00000044647.7;havana_transcript:OTTHUMT00000316933.2	CPM:COUNT	31.3302838523717:1	25.69175037895332:1
